Date,Mysore,Kodagu,Mandya,Hassan
29-Jun-18,1.46,10.97,10.66,8.14
30-Jun-18,1.88,2.65,0.78,0.62
01-Jul-18,7.21,5.68,1.1,0.14
02-Jul-18,2.08,0.6,2.93,1.58
03-Jul-18,3.25,7.02,0.45,1.87
04-Jul-18,0.65,1.79,0.01,1.18
05-Jul-18,0.22,3.47,0,0.66
06-Jul-18,0.17,3.08,0,0.46
07-Jul-18,13.58,65.07,12.45,15.6
08-Jul-18,14.12,52.25,0.81,6.79
09-Jul-18,15.15,92.05,0.6,16.36
10-Jul-18,5.72,33.74,10.37,5
11-Jul-18,16.09,61.35,26.94,17.45
12-Jul-18,12.41,42.83,30.66,20.61
13-Jul-18,5.94,40.63,21.26,13.08
14-Jul-18,4.72,33.26,9.23,8.65
15-Jul-18,5.11,20.41,2.42,2.94
16-Jul-18,3.69,23.73,2.28,5.46
17-Jul-18,10.45,36.78,11.42,9.44
18-Jul-18,2.72,17.89,0,3.46
19-Jul-18,2.22,17.23,0.77,2.67
20-Jul-18,3.51,20.55,1.04,4.32
21-Jul-18,2.99,17.77,12.16,4.98
22-Jul-18,2.69,19.92,21.53,14.27
23-Jul-18,1.52,15.56,0.61,2.68
24-Jul-18,2.59,22.01,1,4.23
25-Jul-18,3.06,23.74,0.71,5.17
26-Jul-18,5.1,12.33,1.12,1.82
27-Jul-18,0.87,3.33,0.7,0.28
28-Jul-18,0.24,3,1.42,2.6
29-Jul-18,0.89,6.64,3.74,1.91
30-Jul-18,0.43,5.02,0.08,0.43
31-Jul-18,2.01,6.1,4.33,2.17
01-Aug-18,1.71,5.51,4.51,2.16
02-Aug-18,0.71,1.94,0.18,0.2
03-Aug-18,0.59,8.19,0.39,0.93
04-Aug-18,0.82,5.79,4.21,0.73
05-Aug-18,0.79,5.44,1.11,1.05
06-Aug-18,0.2,1.7,0.16,1.19
07-Aug-18,2.27,11.25,3.11,3.1
08-Aug-18,10.7,41.24,2.77,3.82
09-Aug-18,9.3,51.3,16.23,12.74
10-Aug-18,1.45,12.86,3.7,3.8
11-Aug-18,2.12,13.7,0.35,1.43
12-Aug-18,3.45,15.9,2.99,6.78
13-Aug-18,11.98,51.52,4.51,17.85
14-Aug-18,15.69,61,2.72,22.84
15-Aug-18,13.82,77.27,5.55,14.48
16-Aug-18,27.85,167.47,1.54,30.11
17-Aug-18,9.78,19.94,4.05,9.33
18-Aug-18,1.4,13.72,1.03,5.06
19-Aug-18,3.04,25.73,1.88,6.05
20-Aug-18,3.33,18.97,5.98,5.87
21-Aug-18,1.31,8.62,11.2,6.39
22-Aug-18,0.96,8.23,0.08,0.99
23-Aug-18,1.91,6.64,3.62,2.25
24-Aug-18,0.38,4,3.48,2.8
25-Aug-18,0.04,1.83,1.08,0.2
26-Aug-18,0.07,1.39,0.28,0.16
27-Aug-18,0.54,6.88,3.27,7.71
28-Aug-18,5.08,14.64,9.03,3.35
29-Aug-18,2.83,16.5,1.17,1.27
30-Aug-18,1.48,8.04,7.62,2.9
31-Aug-18,18.5,12.56,10.94,4.61
01-Sep-18,2.41,3.06,7.06,1.91
02-Sep-18,0.02,0.17,2.85,3.18
03-Sep-18,0.9,3.53,0.64,0.35
04-Sep-18,0.01,0.07,0,0
05-Sep-18,0,0,0,0
06-Sep-18,0.01,0.14,0,0.08
07-Sep-18,0.08,2.19,0,0.32
08-Sep-18,0.14,1.45,0.07,0.47
09-Sep-18,0.05,0.52,0.31,0.43
10-Sep-18,0,0,0.07,0
11-Sep-18,4.25,6.01,7.28,3.55
12-Sep-18,2.66,2.67,19.69,14.47
13-Sep-18,0.09,0.23,0.22,0.02
14-Sep-18,0.27,0,0.6,0
15-Sep-18,1.91,0.32,7.58,3.26
16-Sep-18,5.95,3.81,2.48,0.11
17-Sep-18,4.67,1.35,8.52,1.04
18-Sep-18,0.25,3.11,1.39,1.67
19-Sep-18,0,0,0.03,0.03
20-Sep-18,0,0,0,0.02
21-Sep-18,2.27,9.04,2.96,13.54
22-Sep-18,0,0,0,0
23-Sep-18,0.34,0.26,0.31,0.02
24-Sep-18,26.49,11.18,20.53,11.8
25-Sep-18,1.6,3.93,8.41,10.17
26-Sep-18,15.08,34.24,27.78,23.56
27-Sep-18,5.18,6.82,19.19,26.23
28-Sep-18,5.25,6.54,5.26,19.99
29-Sep-18,12.25,14.19,16.22,23.44
30-Sep-18,1.05,7.34,1.08,11.3
01-Oct-18,3.49,1.8,3.6,2.73
02-Oct-18,7.47,7.55,7.01,12.04
03-Oct-18,0.87,0.11,0.27,0.04
04-Oct-18,8.84,7.71,4.27,2.01
05-Oct-18,6.73,8.23,1.64,11.05
06-Oct-18,9.79,13.07,7.81,7.69
07-Oct-18,9.47,5.92,4.94,9.31
08-Oct-18,0.86,1.55,0.31,0
09-Oct-18,35.28,25.18,13.08,3.76
10-Oct-18,12.41,19.64,9.37,5.82
11-Oct-18,0.14,0.37,0,0
12-Oct-18,0,0.18,0,0
13-Oct-18,0,0,0,0
14-Oct-18,0.03,0.21,0,0
15-Oct-18,24.79,14.23,22.23,15.95
16-Oct-18,2.54,6.37,3.05,10.6
17-Oct-18,20.45,18.01,26.66,31.9
18-Oct-18,10.16,7.88,6.02,7.7
19-Oct-18,1.08,2.55,10.64,10.43
20-Oct-18,3.71,12.19,3.12,10.12
21-Oct-18,0.47,4.52,0,0.32
22-Oct-18,0.59,0,1.92,0.04
23-Oct-18,0.04,0,0,0
24-Oct-18,0,0,0,0
25-Oct-18,0,0,0,0
26-Oct-18,0,0,0,0
27-Oct-18,0,0,0,0
28-Oct-18,0,0,0,0
29-Oct-18,0,0,0,0
30-Oct-18,0,0,0,0
31-Oct-18,0,0,0,0
01-Nov-18,2.17,0,0.82,0
02-Nov-18,0.01,0,0,0
03-Nov-18,6.08,3.47,0.08,0.12
04-Nov-18,1.43,0.9,6.01,4.13
05-Nov-18,0.04,0.02,0.04,5.78
06-Nov-18,0,0,0,0
07-Nov-18,0.01,0,0,0
08-Nov-18,0,0,0,0.02
09-Nov-18,0,0,0,0
10-Nov-18,0,0,0,0
11-Nov-18,0,0,0,0
12-Nov-18,0,0,0,0
13-Nov-18,0,0,0,0
14-Nov-18,0,0,0,0
15-Nov-18,0,0,0,0
16-Nov-18,0.08,0,0,0
17-Nov-18,0.63,0.12,0,0.01
18-Nov-18,0,0,0,0.11
19-Nov-18,0.66,1.07,1.77,12.37
20-Nov-18,0.86,0.37,8.8,2.31
21-Nov-18,0,0,0,0
22-Nov-18,1.32,0.32,0.09,0
23-Nov-18,1.92,0.63,1.05,0.61
24-Nov-18,3.38,5.44,3.17,1.04
25-Nov-18,0.46,2.04,0,0.51
26-Nov-18,0,0,0,0
27-Nov-18,0,0,0,0
28-Nov-18,0,0,0,0
29-Nov-18,0,0,0,0
30-Nov-18,0.08,0,0.05,0
01-Dec-18,0.01,0.24,0,0
02-Dec-18,0,0,0,0
03-Dec-18,0,0,0,0
04-Dec-18,0,0,0,0
05-Dec-18,1.89,1,4.43,1.14
06-Dec-18,0,0.03,0,0
07-Dec-18,0.04,2.69,0.11,0.01
08-Dec-18,0,0,0,0
09-Dec-18,0,0,0,0
10-Dec-18,0,0,0,0
11-Dec-18,0,0,0,0
12-Dec-18,0,0,0,0
13-Dec-18,0,0,0,0
14-Dec-18,0,0,0,0
15-Dec-18,0,0,0,0
16-Dec-18,0,0,0,0
17-Dec-18,0,0,0,0
18-Dec-18,0,0,0,0
19-Dec-18,0,0,0,0
20-Dec-18,0,0,0,0
21-Dec-18,0,0,0,0
22-Dec-18,0,0,0,0
23-Dec-18,0,0,0,0
24-Dec-18,0.05,0,0,0
25-Dec-18,0.14,2,0,0
26-Dec-18,0.01,0.43,0,0
27-Dec-18,0,0,0,0
28-Dec-18,0.41,2.08,0,0.21
29-Dec-18,0,0,0,0
30-Dec-18,0,0.05,0,0
31-Dec-18,0,0,0,0
01-Jan-19,0,0,0,0
02-Jan-19,0,0,0,0
03-Jan-19,0,0,0,0
04-Jan-19,0,0,0,0
05-Jan-19,0,0,0,0
06-Jan-19,0,0,0,0
07-Jan-19,0,0,0,0
08-Jan-19,0,0,0,0
09-Jan-19,0,0,0,0
10-Jan-19,0,0,0,0
11-Jan-19,0,0,0,0
12-Jan-19,0,0,0,0
13-Jan-19,0,0,0,0
14-Jan-19,0,0,0,0
15-Jan-19,0,0,0,0
16-Jan-19,0,0,0,0
17-Jan-19,0,0,0,0
18-Jan-19,0,0,0,0
19-Jan-19,0,0,0,0
20-Jan-19,0,0,0,0
21-Jan-19,0,0,0,0
22-Jan-19,0,0,0,0
23-Jan-19,0,0,0,0
24-Jan-19,0,0,0,0
25-Jan-19,0,0,0,0
26-Jan-19,0,0,0,0
27-Jan-19,0,0,0,0
28-Jan-19,0,0,0,0.07
29-Jan-19,0.17,0,0.38,0
30-Jan-19,0,0,0,0
31-Jan-19,0,0,0,0
01-Feb-19,0,0,0,0
02-Feb-19,0,0,0,0
03-Feb-19,0,0,0,0
04-Feb-19,0,0,0,0
05-Feb-19,0,0,0,0
06-Feb-19,0,0,0,0
07-Feb-19,0,0,0,0
08-Feb-19,0.08,1.33,0.06,5.54
09-Feb-19,0,0,0,0
10-Feb-19,4.37,3.66,0,0.05
11-Feb-19,5.09,2.26,1.77,5.21
12-Feb-19,0,0,0,0
13-Feb-19,0,0,0,0
14-Feb-19,0,0,0,0
15-Feb-19,0,0,0,0
16-Feb-19,0,0,0,0
17-Feb-19,0,0,0,0
18-Feb-19,0,0,0,0
19-Feb-19,0.03,0,0,0
20-Feb-19,0,0,0,0
21-Feb-19,0,0,0,0
22-Feb-19,0,0,0,0
23-Feb-19,0,0,0,0
24-Feb-19,0,0,0,0
25-Feb-19,0,0,0,0
26-Feb-19,0,0,0,0
27-Feb-19,0,0,0,0
28-Feb-19,0,0,0,0
01-Mar-19,0,0,0,0
02-Mar-19,0,0,0,0
03-Mar-19,0.64,2.22,0.08,6.07
04-Mar-19,0,0,0,0
05-Mar-19,1.38,0.88,0.1,0.03
06-Mar-19,0,0,0,0
07-Mar-19,0,0,0,0
08-Mar-19,0,0,0,0
09-Mar-19,0.01,0,0.01,0
10-Mar-19,0.01,0,0,0
11-Mar-19,0.31,2.27,0.02,0.92
12-Mar-19,0.23,5.34,0,0.48
13-Mar-19,0,0,0,0
14-Mar-19,0,0,0,0
15-Mar-19,0,0,0,0
16-Mar-19,0,0,0,0
17-Mar-19,0,0,0,0
18-Mar-19,0,0,0,0
19-Mar-19,0,0,0,0
20-Mar-19,0.03,0,0,0
21-Mar-19,0.75,3.93,0,0
22-Mar-19,0.21,0.17,0,0
23-Mar-19,0,0,0,0
24-Mar-19,0,0,0,0
25-Mar-19,0,0,0,0
26-Mar-19,0,0,0,0
27-Mar-19,0,0,0,0
28-Mar-19,0,0,0,0
29-Mar-19,0,0,0,0
30-Mar-19,0,0,0,0
31-Mar-19,0.55,3.11,0,1.49
01-Apr-19,0,0,0,0
02-Apr-19,0.33,0.31,0.13,1.34
03-Apr-19,2.02,4.67,0.07,5.44
04-Apr-19,0,0,0,0
05-Apr-19,0,0,0,0
06-Apr-19,0,0,0,0.03
07-Apr-19,0,0,0,0
08-Apr-19,0.02,0.42,0,2.25
09-Apr-19,8.22,2.58,4.09,6.83
10-Apr-19,2.01,2.6,0.73,5.75
11-Apr-19,1.14,6.61,1.7,4.95
12-Apr-19,1.82,11.2,0.14,10.47
13-Apr-19,0,0,0,0.02
14-Apr-19,0,0,0,0.03
15-Apr-19,0,0,0,0
16-Apr-19,0,0,0,0
17-Apr-19,0,0.05,0,0
18-Apr-19,6.09,15.83,2.66,3.61
19-Apr-19,9.97,13.73,16,11.25
20-Apr-19,5.42,3.84,0.53,1.78
21-Apr-19,8.89,4.78,11.53,8.41
22-Apr-19,0.18,0.26,0,0
23-Apr-19,6.34,2.02,1.07,0.05
24-Apr-19,2.76,7.59,1.21,0.45
25-Apr-19,0.2,0,0,0
26-Apr-19,0,0,0,0
27-Apr-19,0,0,0,0
28-Apr-19,1.81,2.25,0.63,0.08
29-Apr-19,0.3,0.53,0,0
30-Apr-19,5.4,14.49,2.71,2.77
01-May-19,13.52,8.28,18.2,3.92
02-May-19,0,0.75,0,0
03-May-19,0,0,0,0
04-May-19,0,0,0,0
05-May-19,0,0,0,0
06-May-19,1.03,0.12,0.09,0.39
07-May-19,5.63,7.78,4.24,12.74
08-May-19,5,0.71,8.98,0.76
09-May-19,6.81,5.88,9.06,7.63
10-May-19,0.07,0,0,0
11-May-19,0,0,0.63,0
12-May-19,14.37,13.85,3.99,2.64
13-May-19,1.91,9.68,4.24,8.28
14-May-19,5.06,2.01,17.05,1.19
15-May-19,2.37,0.4,2.04,0
16-May-19,16.73,2.24,9.1,0.57
17-May-19,4.48,8.25,2.62,2.65
18-May-19,3.79,2.46,8.51,5.03
19-May-19,0.69,2.17,0.04,2.62
20-May-19,0.17,0.23,0,3.72
21-May-19,0.92,0.19,0.97,3.42
22-May-19,6.88,1.47,2.21,1.05
23-May-19,4.68,7.74,5.3,1.04
24-May-19,11.95,7.91,1.93,7.25
25-May-19,15.42,15.48,11.64,13.88
26-May-19,5.64,6.01,17.3,14.7
27-May-19,10.09,5.28,3.06,1.51
28-May-19,0,0,0,0
29-May-19,15.31,6.52,20.36,6.42
30-May-19,4.02,0.05,8.91,0.07
31-May-19,10.28,11.35,15,9.8
01-Jun-19,13.68,9.89,26.26,16.87
02-Jun-19,0.01,0.21,0,1.21
03-Jun-19,2.92,4.28,15.96,18.62
04-Jun-19,0,0,0,0
05-Jun-19,0.23,0.14,0.92,0
06-Jun-19,19.34,29.85,18.23,21.95
07-Jun-19,1.6,4.67,3.77,17.91
08-Jun-19,1.5,1.21,1.07,1.28
09-Jun-19,0.77,0.13,0.33,0
10-Jun-19,2.73,2.93,3.53,1.23
11-Jun-19,2.57,11.67,0.58,0.43
12-Jun-19,1.63,14.98,1.76,2.55
13-Jun-19,2.67,14.94,4.25,3.03
14-Jun-19,1.33,23.05,0.49,1.95
15-Jun-19,4.6,11.11,0.91,1.22
16-Jun-19,0.08,1.28,0.99,0.75
17-Jun-19,0.03,0.19,0,0.02
18-Jun-19,0.07,0.61,0,0.14
19-Jun-19,0.68,6.69,0.15,0.76
20-Jun-19,1.51,7.91,1.75,1.18
21-Jun-19,0.21,3.94,0,0.08
22-Jun-19,4.15,13.96,1.32,0.51
23-Jun-19,1.14,2.61,1.08,2.7
24-Jun-19,2.93,7.03,6.58,1.49
25-Jun-19,0.09,1.64,0.46,0.14
26-Jun-19,2.33,10.54,1.25,0.93
27-Jun-19,0.04,2.17,2.27,1.78
28-Jun-19,0.92,2.38,4.42,1.26
29-Jun-19,0.12,1.98,1.18,1.03
30-Jun-19,0.79,5.31,11.22,4.67
01-Jul-19,0.35,4.86,4.37,2.16
02-Jul-19,0.23,9.32,6.2,6.1
03-Jul-19,1.59,17.04,7.66,7.7
04-Jul-19,0.95,12.47,1.31,2.45
05-Jul-19,4.23,22.85,0.64,9.32
06-Jul-19,13.3,40.92,7.62,9.06
07-Jul-19,3.64,12.54,7.28,12.84
08-Jul-19,1.77,14.58,4.56,8.92
09-Jul-19,0.42,9.46,0.02,5.61
10-Jul-19,9.61,19.82,8.56,11.88
11-Jul-19,5.62,10.29,5.24,3.41
12-Jul-19,0.32,4.19,3.15,3.12
13-Jul-19,1.41,2.44,1.07,0.4
14-Jul-19,1.06,0.75,2.69,0.84
15-Jul-19,3.84,3.17,7.11,2.05
16-Jul-19,0.63,3.71,5.89,3.41
17-Jul-19,7.14,4.85,5.6,5.14
18-Jul-19,9.83,5.74,2.64,6.18
19-Jul-19,2.66,11.42,9.66,6.49
20-Jul-19,7.39,16.73,11.05,7.95
21-Jul-19,3.17,20.17,0.23,4.12
22-Jul-19,2.63,16.83,1.56,3.08
23-Jul-19,10.25,27.83,3.34,3.15
24-Jul-19,1.72,9.31,1.83,0.97
25-Jul-19,4.41,9.24,1.34,4.52
26-Jul-19,7.24,10.55,4.18,3.46
27-Jul-19,1.12,2.5,1.51,5.33
28-Jul-19,0.84,2.27,0.07,0.91
29-Jul-19,0.14,5.43,6,1.43
30-Jul-19,0.62,6.21,3.47,2.12
31-Jul-19,0.09,4.2,1.37,1.84
01-Aug-19,0.15,1.34,0.69,0.96
02-Aug-19,0.32,1.08,2.6,2.2
03-Aug-19,1.29,19.83,0,2.9
04-Aug-19,2.54,34.91,0.11,5.88
05-Aug-19,7.41,27.23,6.79,16.65
06-Aug-19,9.97,49.02,23.85,23.46
07-Aug-19,34.63,97.38,22.75,36.99
08-Aug-19,49.77,118.89,24.13,52.87
09-Aug-19,73.26,129.69,46.79,69.65
10-Aug-19,43.2,106.71,9.35,57.52
11-Aug-19,9.33,41.31,1.25,14.87
12-Aug-19,2.47,6.59,3.68,2.27
13-Aug-19,1.47,12.92,6.53,3.76
14-Aug-19,6.13,5.9,1.1,1.35
15-Aug-19,6.03,23.15,14.55,9.76
16-Aug-19,0.98,3.63,0.72,1.81
17-Aug-19,15.32,13.96,25.1,18.94
18-Aug-19,5.84,4.17,3.95,4
19-Aug-19,22.37,5.61,14.64,7.75
20-Aug-19,10.18,7.68,13.49,28.17
21-Aug-19,13.97,8.12,16.81,6.09
22-Aug-19,3.44,9.34,13.29,7.2
23-Aug-19,0.71,5.61,3.11,1.37
24-Aug-19,6.05,8.24,6.92,8.66
25-Aug-19,0.56,6.61,0.73,1.33
26-Aug-19,3.88,4.81,3.06,0.23
27-Aug-19,1.93,26.49,0.66,2.66
28-Aug-19,1.72,5.54,0.12,0.35
29-Aug-19,0.59,5.15,1.07,2.44
30-Aug-19,2.56,7.98,2.19,2.71
31-Aug-19,0.97,3,0.49,0.42
01-Sep-19,0.58,13.56,0.01,3.28
02-Sep-19,2.74,19.76,0.41,4.29
03-Sep-19,2.56,7.85,2.66,6.23
04-Sep-19,6.37,22.65,10.79,9.31
05-Sep-19,16.01,64.34,9.95,13.37
06-Sep-19,5.62,25.94,10.77,11.73
07-Sep-19,1.85,13.41,6.77,9.82
08-Sep-19,3,22.96,10.85,10.62
09-Sep-19,6.7,32.84,12.79,8.75
10-Sep-19,2.2,6.05,2,2.68
11-Sep-19,2.8,7.16,4.37,2.52
12-Sep-19,4.39,8.06,0.81,2.17
13-Sep-19,0.94,6.94,2.14,2.41
14-Sep-19,0.31,1.72,1.05,0.47
15-Sep-19,1,4.33,1.2,6.83
16-Sep-19,1.2,3.24,0.67,0.57
17-Sep-19,4.47,1.8,13.15,1.07
18-Sep-19,2.67,2.52,6.98,3.49
19-Sep-19,0.99,0.65,0.49,1.64
20-Sep-19,0.92,3.23,0.26,3.07
21-Sep-19,0.74,4.04,0.27,0.76
22-Sep-19,1.83,0.9,0.29,0.38
23-Sep-19,23.69,7.47,40.06,36.98
24-Sep-19,29.45,9.87,55.41,27.25
25-Sep-19,3.89,8.57,1.58,16.97
26-Sep-19,8.36,7.88,9.49,12.99
27-Sep-19,1.25,0.85,1.22,0.19
28-Sep-19,5.2,1.33,4.26,2.32
29-Sep-19,2.63,0.91,0.21,1.47
30-Sep-19,1.17,2.2,0.95,0.22
01-Oct-19,0.13,1.22,0.03,1.54
02-Oct-19,10.42,14.76,22.55,17.07
03-Oct-19,9.54,6.04,22.93,4.68
04-Oct-19,5.69,0.31,5.15,7.16
05-Oct-19,6.43,2.98,7.9,7.45
06-Oct-19,3.08,8.86,7.34,20.67
07-Oct-19,6.75,13.73,17.49,3.71
08-Oct-19,18.15,11.73,36.01,4.66
09-Oct-19,0.83,1.94,1.1,12.41
10-Oct-19,3.36,6.77,2.87,6.73
11-Oct-19,7.33,3.19,3.39,8.56
12-Oct-19,4.08,11,8,16.84
13-Oct-19,2.62,3.13,0.95,4.36
14-Oct-19,13.04,14.15,6.8,24.63
15-Oct-19,0.76,3.27,0,0.33
16-Oct-19,21.76,22.13,30.72,39.13
17-Oct-19,4.66,8.44,2.09,4.76
18-Oct-19,3.75,16.06,6.3,8.96
19-Oct-19,8.03,12.99,7.58,8.83
20-Oct-19,0.88,4.11,1.57,0.61
21-Oct-19,22.44,18.44,8.89,15.97
22-Oct-19,19.8,18.75,30.44,46.24
23-Oct-19,10.38,4.18,8.5,8.67
24-Oct-19,6.39,13.73,1.62,4.19
25-Oct-19,1.92,8.13,1.45,9.01
26-Oct-19,6.32,21.13,4.03,5.83
27-Oct-19,1.33,8.03,0.54,3.79
28-Oct-19,2.07,1.3,12.82,6.16
29-Oct-19,0.19,0.07,0.16,1.84
30-Oct-19,3.47,6.07,4.57,9.94
31-Oct-19,5.69,1.58,7.92,5.63
01-Nov-19,1.87,8.94,2.77,6.5
02-Nov-19,0,0,0,0
03-Nov-19,0.24,0,0.01,2.61
04-Nov-19,0.12,0.64,0,0
05-Nov-19,6.56,2.98,7.49,7.45
06-Nov-19,0,0.62,0,0
07-Nov-19,3.63,14.96,0.01,2.52
08-Nov-19,7.88,2.33,4.67,6.02
09-Nov-19,30.62,14.11,44.04,4
10-Nov-19,9.16,4.68,6.58,0.01
11-Nov-19,3.07,2.64,2.21,0.1
12-Nov-19,0.26,0.17,0,0.12
13-Nov-19,0,0,0,0
14-Nov-19,0,0,0,0
15-Nov-19,0.09,0,0.36,2.54
16-Nov-19,1.36,1.75,1.74,4.8
17-Nov-19,0.46,1.51,0.06,1.3
18-Nov-19,0,0,0,0
19-Nov-19,0.03,0,0,0
20-Nov-19,0,0,0,0
21-Nov-19,3.65,2.89,4.89,0.47
22-Nov-19,0.02,0.02,0,0
23-Nov-19,0.04,0,0.06,0.15
24-Nov-19,0,0,0,0
25-Nov-19,0.46,0,0,0
26-Nov-19,0,0,0,0
27-Nov-19,0.51,0.16,0.27,0
28-Nov-19,0.12,0,0.01,0
29-Nov-19,0.03,0,0,0
30-Nov-19,0.08,0,0.01,1.36
01-Dec-19,0.58,0.55,0.3,2.23
02-Dec-19,12.62,24.32,4.45,18.54
03-Dec-19,0.54,2.87,0.86,4.96
04-Dec-19,0.08,0,0.4,0.01
05-Dec-19,0,0,0,0
06-Dec-19,0,0,0,0
07-Dec-19,0,0,0,0
08-Dec-19,0,0,0.03,0
09-Dec-19,0,0,0,0.02
10-Dec-19,0,0,0,0
11-Dec-19,0,0,0,0
12-Dec-19,0,0,0,0
13-Dec-19,0,0,0,0
14-Dec-19,0.02,0,0,0
15-Dec-19,1.2,0.25,1.48,1.25
16-Dec-19,0.01,0,0,0
17-Dec-19,0,0,0,0
18-Dec-19,0,0,0,0
19-Dec-19,0,0,0,0
20-Dec-19,0,0,0,0
21-Dec-19,0,0,0,0
22-Dec-19,0,0,0,0
23-Dec-19,0,0,0,0
24-Dec-19,0,0,0,0
25-Dec-19,0,0,0,0
26-Dec-19,0,0,0,0
27-Dec-19,0.07,0.17,0,0.72
28-Dec-19,0.12,3.57,0,0.03
29-Dec-19,0,0,0,0
30-Dec-19,0,0.01,0,0.22
31-Dec-19,0,0,0,0
01-Jan-20,0,0.02,0,0.12
02-Jan-20,0.01,0.03,0,0
03-Jan-20,0.12,0,0,0
04-Jan-20,0,0,0,0
05-Jan-20,0,0,0,0
06-Jan-20,0,0,0.02,0
07-Jan-20,0,0,0,0
08-Jan-20,0,0,0,0
09-Jan-20,0,0,0,0
10-Jan-20,0,0,0,0
11-Jan-20,0,0,0,0
12-Jan-20,0,0,0,0
13-Jan-20,0,0,0,0
14-Jan-20,0,0,0,0
15-Jan-20,0,0,0,0
16-Jan-20,0,0,0,0
17-Jan-20,0,0,0,0
18-Jan-20,0,0,0,0
19-Jan-20,0,0,0,0
20-Jan-20,0,0,0,0
21-Jan-20,0,0,0,0
22-Jan-20,0,0,0,0
23-Jan-20,0,0,0,0
24-Jan-20,0,0,0,0
25-Jan-20,0,0,0,0
26-Jan-20,0,0,0,0
27-Jan-20,0,0,0,0
28-Jan-20,0,0,0,0
29-Jan-20,0,0,0,0
30-Jan-20,0,0,0,0
31-Jan-20,0,0,0,0
01-Feb-20,0,0,0,0
02-Feb-20,0,0,0,0
03-Feb-20,0,0,0,0
04-Feb-20,0,0,0,0
05-Feb-20,0,0,0,0
06-Feb-20,0,0,0,0
07-Feb-20,0,0,0,0
08-Feb-20,0,0,0,0
09-Feb-20,0,0,0,0
10-Feb-20,0,0,0,0
11-Feb-20,0,0,0,0
12-Feb-20,0,0,0,0
13-Feb-20,0,0,0,0
14-Feb-20,0,0,0,0
15-Feb-20,0,0,0,0
16-Feb-20,0,0,0,0
17-Feb-20,0,0,0,0
18-Feb-20,0,0,0,0
19-Feb-20,0,0,0,0
20-Feb-20,0,0,0,0
21-Feb-20,0,0,0,0
22-Feb-20,0,0,0,0
23-Feb-20,0,0,0,0
24-Feb-20,0,0,0,0
25-Feb-20,0,0,0,0
26-Feb-20,0,0,0,0
27-Feb-20,0,0,0,0
28-Feb-20,0,0,0,0
29-Feb-20,3.53,0.93,0,0
01-Mar-20,3.43,1.47,0.24,0.09
02-Mar-20,4.6,0.15,6.24,1.68
03-Mar-20,1.19,6.22,0.24,0.64
04-Mar-20,0.3,1.82,0.03,1.45
05-Mar-20,0.02,0,0.02,0
06-Mar-20,0,0,0,0
07-Mar-20,0.18,0,0.04,0
08-Mar-20,0,0,0,0
09-Mar-20,0,0,0,0
10-Mar-20,0.06,0.07,0,0
11-Mar-20,0,0,0,0.01
12-Mar-20,0,0,0,0
13-Mar-20,0,0,0,0
14-Mar-20,0,0,0,0
15-Mar-20,0,0,0,0
16-Mar-20,0,0,0,0
17-Mar-20,0.06,0,0,0
18-Mar-20,0,0,0,0
19-Mar-20,0,0,0,0.14
20-Mar-20,0.07,0,0.07,1.2
21-Mar-20,4.34,0.6,3.11,0.19
22-Mar-20,0,0,0,0
23-Mar-20,0,0,0,0
24-Mar-20,1.65,0.71,2.7,0.6
25-Mar-20,1.05,3.51,0.05,2.1
26-Mar-20,0.07,3.22,0,0
27-Mar-20,0,0,0,0
28-Mar-20,0,0,0,0
29-Mar-20,0,0,0,0
30-Mar-20,0,0,0,0
31-Mar-20,0,0.15,0,0
01-Apr-20,0,0,0,0
02-Apr-20,0,0,0,0
03-Apr-20,0,0,0,0
04-Apr-20,0,0,0,0
05-Apr-20,0,0,0,0
06-Apr-20,3.87,7.06,2.15,12.55
07-Apr-20,9.42,11.63,16.44,9.03
08-Apr-20,0.47,0,0.81,5.01
09-Apr-20,2.23,7.62,1.33,0.78
10-Apr-20,11.11,3.4,15.48,2.6
11-Apr-20,0.06,1.08,2.13,1
12-Apr-20,0,0,0,0.14
13-Apr-20,0,0,0,0
14-Apr-20,0,0,0,0
15-Apr-20,0,0,0,0
16-Apr-20,0.08,0.13,0,0
17-Apr-20,0.03,0.09,0,0.21
18-Apr-20,0.01,0.23,0.01,0.88
19-Apr-20,0.44,0.89,4.51,1.46
20-Apr-20,0.28,0,0,0
21-Apr-20,0,0,0,0.02
22-Apr-20,0,0.5,0,0
23-Apr-20,1.33,5.65,4.68,2.81
24-Apr-20,10.67,23.93,11.81,7.7
25-Apr-20,0.34,1.15,0.01,2.51
26-Apr-20,1.53,3.19,0.43,9.38
27-Apr-20,3.25,8.29,0.06,2.3
28-Apr-20,1.11,0.57,1,0.43
29-Apr-20,8.94,3.03,25.77,5.27
30-Apr-20,5.19,0,3.78,0.04
01-May-20,0.22,0.25,0.5,0.04
02-May-20,3.39,7.92,3.36,7.11
03-May-20,3.71,8.39,9.89,4.84
04-May-20,1.1,4.58,2.06,5.63
05-May-20,0.25,0.35,1,2.98
06-May-20,0.5,3.88,0.06,13.91
07-May-20,0.33,2.58,0,1.36
08-May-20,7.72,12.84,10.3,7.02
09-May-20,0.48,0,5.01,0.81
10-May-20,,,,
11-May-20,,,,
12-May-20,,,,
13-May-20,0.04,1.78,0,0.12
14-May-20,2.91,4.9,1.82,10.13
15-May-20,1.97,16.43,0.14,3.83
